Username;Location;Nb_comments;Nb_likes;Note;Date_publication;Title;Date_experience
indyzona07;phoenix, arizona;30;30;40;06/2019;grand canyon bright angel area;06/2019
cj020695;providence, rhode island;50;66;50;06/2019;one of the most beautiful places;06/2019
k2414vksamb;sebring, floride;258;187;50;06/2019;pretty awesome;06/2019
jean s;brampton, canada;32;26;50;06/2019;hard to take it all in;06/2019
shapgo;hartsdale, etat de new york;1033;526;50;06/2019;surreal;05/2019
tffob3;pompano beach, floride;218;77;50;06/2019;beyond belief;05/2019
himynameiskathryn;flint, texas;79;60;50;06/2019;you gotta see this place;06/2019
phillippurpura;torrance, californie;66;57;50;06/2019;very interesting experience.;06/2019
dee8306;oakland, maryland;268;103;50;06/2019;beautiful park;06/2019
bridgetbeck;biloxi, mississippi;32;25;50;06/2019;3 days can see most sites;06/2019
justdriving71;fort myers, floride;714;249;50;06/2019;staying on the rim is worth the cost;05/2019
stephen b;liverpool, royaume uni;72;64;50;06/2019;open honest opinion;06/2019
m1636wzemilyr;perryville, missouri;7;14;50;06/2019;must see;05/2019
leland kristi h;arab, alabama;7;11;50;06/2019;must see bucket list;05/2019
deborahdloves2travel;mitchell, indiana;96;137;50;06/2019;the grandest canyon in the world;06/2019
virginialove2travel;virginia beach, virginie;377;161;40;06/2019;beautiful views any time of day;06/2019
destinationamor;winder, georgie;121;124;50;06/2019;an amazing wonder of the world;05/2019
bec1954;encinitas, californie;91;38;50;06/2019;it is grand;06/2019
routierfamily;toulouse, france;10;15;50;06/2019;breathtaking;02/2019
samanthao520;cincinnati, ohio;344;193;50;06/2019;jaw dropping;06/2019
68tmudd;coxs creek, kentucky;28;27;50;06/2019;soul searching solo trip.;05/2019
q9326wisarahd;norfolk, royaume uni;191;74;30;06/2019;walking amazing;06/2019
jessica b;hudson, colorado;10;17;50;06/2019;grand;04/2019
parkieone;charlotte, caroline du nord;43;35;50;06/2019;absolutely beautiful.;05/2019
jonny5678;cheltenham;109;99;50;06/2019;this is for the grand canyon village location;05/2019
travelnut_10_10;encinitas, californie;102;60;50;06/2019;a bucket list item for all;05/2019
eva s;phoenix, arizona;351;134;50;06/2019;you can t see it all so take a few minutes to plan    trams make it easy to reach.;05/2019
susan e;bedford, indiana;195;259;50;06/2019;a must see for its natural beauty;05/2019
peggerpjs;winnipeg, canada;12;28;50;06/2019;stunning;05/2019
marklg5856va;brechfa, royaume uni;361;167;50;06/2019;this must be on your bucket list.;05/2019
tikiznbamboo;albuquerque, nouveau mexique;164;221;30;06/2019;part of the herd;05/2019
tranquillo;nj;650;452;50;06/2019;indescribable views;05/2019
819milenap;ljubljana, slovenie;68;102;50;06/2019;breathteaking;05/2019
sheilaendres;austin, tx;114;73;50;05/2019;great family vacation give yourself more than one day;05/2019
eurypides;toronto, canada;65;49;50;05/2019;utterly amazing place must see;06/2018
brunolonx;brasilia, df;102;577;50;05/2019;one of world s most stunning places;05/2019
donna r;louisville, kentucky;215;112;50;05/2019;one of the 7 wonders of the world   great views;05/2019
peach989;warwickshire;48;63;50;05/2019;stunning;05/2019
heatherwa8840qv;missouri;18;20;50;05/2019;great experience;05/2019
bluejeanfood;philadelphie, pennsylvanie;563;181;50;05/2019;just amazing views;04/2019
webhopper1999;mineral wells, texas;51;44;50;05/2019;i loved it;05/2019
skbeason;fort worth, texas;80;35;50;05/2019;most beautiful place in the world;05/2019
hiking_jvg;los angeles, californie;6;11;50;05/2019;grand canyon south rim;05/2019
t moneygeorgia;kennesaw, georgie;743;219;50;05/2019;great views of grand canyon south rim;05/2019
77smiley;newcastle, australie;583;213;30;05/2019;out of all least satisfying;05/2019
224jeffreyv;yorktown, virginie;74;35;50;05/2019;the main objective of our trip;05/2019
kat46737;fort wayne, indiana;19;34;50;05/2019;beyond words;05/2019
86calgary;calgary, canada;526;272;50;05/2019;memorial day weekend traffic nightmare;05/2019
abrown102;richmond, virginie;178;103;50;05/2019;great bus system, good parking, beautiful viewpoints;05/2019
petunia1985;puerto vallarta, mexique;413;156;50;05/2019;awe inspiring, spiritual, inspirational...awesome;05/2019
edinsb2018;santa barbara, californie;52;47;50;05/2019;a must see;05/2019
travelozzy;bicester, royaume uni;432;302;40;05/2019;beautiful but busy;04/2019
drtamaragrosz;aubrey, texas;665;242;50;05/2019;awesomeness;05/2019
jessica m;winnipeg, canada;23;28;50;05/2019;just as you would expect   it is very grand;03/2019
andi s;colorado springs, colorado;81;46;50;05/2019;bucket list âœ”;05/2019
dougettasue;middletown, ohio;93;52;50;05/2019;stunning views;05/2019
marktakesoff;jacksonville, floride;57;32;50;05/2019;nice, but crowded in the afternoons;05/2019
cplang;lenexa, kansas;43;29;50;05/2019;pictures don t do it justice, you need to visit here in person.;04/2019
saskatraveller;saskatoon, canada;261;169;50;05/2019;perfect for families   great break from las vegas;04/2019
828marcush;furbo, irlande;379;204;50;05/2019;absolutely breathtaking;05/2019
athliq3;blaine, minnesota;78;69;50;05/2019;bucket list...check;05/2019
cinden2;rockwall, texas;166;73;50;05/2019;loved it;05/2019
396diannas;baltimore, maryland;74;33;50;05/2019;words can t describe this place.;05/2019
lisalou52;eugene, oregon;50;36;40;05/2019;plan ahead and do your research;05/2019
travelswithdanielle;stuart, floride;139;53;50;05/2019;amazing. amazing.;03/2019
ceepeeem;doha, qatar;105;32;50;05/2019;cant afford to miss this amazing tour;04/2019
kdpbball;clifton park, etat de new york;398;142;50;05/2019;not enough adjectives;05/2019
tg_pickleball;seattle, etat de washington;153;70;50;05/2019;oh my what a view(s);05/2019
sharron b;punta de mita, mexique;36;53;50;05/2019;wow;05/2019
tsmtor;toronto, canada;67;46;50;05/2019;never fails to amaze;05/2019
shankeramy;kansas city, kansas;4;6;50;05/2019;you have not really seen grand canyon unless you have....;12/2018
4bug a boos;oregon;207;84;50;05/2019;what can you say    it s call the grand canyon for a reason   wow;05/2019
lbf1600;arlington, texas;13;16;50;05/2019;breath taking;05/2019
donnakara123;philadelphie, pennsylvanie;14;31;50;05/2019;great park a must see;05/2019
brianns57;singapour, singapour;7;15;50;05/2019;simply stunning;02/2019
sunshineyshan;cobble hill, canada;52;46;50;05/2019;yes you can do a day trip from vegas;05/2019
joyce d;azle, texas;21;37;50;05/2019;breathtaking   profound;05/2019
alexjohnson9801;amstelveen, pays bas;1;1;50;05/2019;great day, great tour, and great experience;05/2019
staceyp87;san diego, california;96;38;50;05/2019;always amazing;05/2019
ronna h;wilmot, ohio;15;14;50;05/2019;takes your breath away;05/2019
juan pablo m;general pacheco, argentine;43;67;50;05/2019;a must go if you are in las vegas;04/2019
jibster;warren, rhode island;109;72;50;05/2019;breathtaking, even in the rain;05/2019
crunchboy40;chicago, united states;26;23;50;05/2019;you must see it before you die;03/2019
prismhawaii;las vegas, nevada;24;19;50;05/2019;sunrise and sunset;05/2019
luann s;north logan, utah;6;17;50;05/2019;absolutely amazing;05/2019
edmassageguy;west springfield, massachusetts;28;31;50;05/2019;grand canyon wow;05/2019
baski26;bangalore, karnataka, india;35;49;40;05/2019;nice view of the rocky formation;05/2019
travjud;richmond, canada;120;100;50;05/2019;phenomenal;05/2019
leawoodcouple;leawood, kansas;251;91;50;05/2019;at least once in a lifetime ...;05/2019
dmitry2009;etat de new york;142;96;50;05/2019;amazing;04/2019
mconners01;coquitlam, canada;10;31;50;05/2019;those views wow;04/2019
kornelija j;vilnius, lituanie;3;3;50;05/2019;amazing;06/2018
dariusz s;varsovie, pologne;184;81;50;05/2019;more then expected;05/2019
djr4212;syracuse, etat de new york;8;12;50;05/2019;breathtaking...a definite item for the bucket list;04/2019
milliemc2018;santa fe, nouveau mexique;47;80;50;05/2019;one of god s greatest creations;05/2019
maiersm;sherrill, iowa;46;46;50;05/2019;incredible bucketlist experience.;05/2019
wade h;leeds, royaume uni;56;71;50;05/2019;jawdroppingly awesome;04/2019
jajadelara;tacoma, etat de washington;2;3;50;05/2019;must include on your buckey listâ¤ï¸;05/2019
rosetealady;el cajon, californie;59;33;50;05/2019;amazing beauty;05/2019
jacque c;newburgh, indiana;64;54;50;05/2019;bucketlist;06/2018
nodcor;greenville, caroline du sud;85;55;50;05/2019;that is a stunning natural wonder;03/2019
linda m;olney maryland, united states;18;20;50;05/2019;grand canyon;04/2019
mahid_zytav;dhaka city, bangladesh;5;27;50;05/2019;one of the best place for hike;05/2019
family_travellers_ru;saint petersbourg, russie;31;63;50;05/2019;one of the greatest experiences ever;08/2018
ohio traveler565;akron, oh;172;59;50;05/2019;breathtaking views;04/2019
timvdv;amsterdam, pays bas;47;54;50;05/2019;beautiful place;04/2019
tomascintronegron;san juan, porto rico;7;9;50;05/2019;chd tours south rim gran canyon brandon;05/2019
tamara j;belgrade, serbie;17;42;50;05/2019;incredible experience;04/2019
tiffy_bird;la plata, maryland;473;331;50;05/2019;grand canyon south rim: an accessible marvel. go.;10/2018
528venkatd;hyderabad, inde;2;3;50;05/2019;wow;07/2018
max h;new braunfels, texas;211;58;50;05/2019;it s the grand canyon;04/2019
claudette p;new york city, new york;3;0;50;04/2019;grand canyon;04/2019
59travel;albuquerque, nouveau mexique;29;27;50;04/2019;the canyon was grand;04/2019
877beckye;marshall, illinois;54;38;50;04/2019;wow;03/2019
carolcr7802ze;salisbury, caroline du nord;45;14;40;04/2019;breathtaking views;04/2019
dsfmicro;charlotte, caroline du nord;34;27;50;04/2019;breathtaking bucket list item checked off;04/2019
lovestodecorate;memphis, tennessee;6;6;50;04/2019;pink jeep tours   ask for guide sam rodriguez;04/2019
domeehoo;charlotte, caroline du nord;141;77;50;04/2019;breathtaking;04/2019
arie e;amsterdam, pays bas;146;37;50;04/2019;grandeur american style   the south rim;04/2019
jjnemitz;traverse city, michigan;129;38;50;04/2019;hike the grand  enjoy;04/2019
ofamytravels;lehighton, pennsylvanie;26;27;50;04/2019;great first time;04/2019
880dennisg;langhorne, pennsylvanie;11;5;50;04/2019;first trip to gc;04/2019
48janice67;warwick, rhode island;47;11;50;04/2019;2019 road trip;04/2019
shudell;stevenage, royaume uni;15;23;50;04/2019;grand canyon;03/2019
tango4two;kongsvinger, norvege;81;60;50;04/2019;the grand canyon is something else;09/2018
km10000;italie;26;26;50;04/2019;always spectacular;05/2018
mjh1948;londres, royaume uni;46;37;50;04/2019;beyond wonder;04/2019
raretravelo;woodstock, georgie;229;45;50;04/2019;must see in person;04/2019
bennyvectra;singapour, singapour;952;259;50;04/2019;beautiful grand canyon beyond description;04/2019
whillnut;myrtle beach nord, caroline du sud;32;3;50;04/2019;everyone should visit;04/2019
hbower47;jacksonville, floride;29;16;50;04/2019;awesome family vacation;04/2019
matthewl83;highland village, texas;129;57;50;04/2019;first timers to the grand canyon;04/2019
kathy s;phoenix, arizona;121;27;50;04/2019;breathtaking, incredible, awe inspiring;04/2019
lydia a;dulles, united states;26;36;50;04/2019;where it s at;08/2018
robertn485;queanbeyan, australie;128;58;40;04/2019;spectacular but visitor numbers need reviewing;04/2019
a3526btstevet;dallas;80;28;50;04/2019;awe inspiring, plan ahead;04/2019
246janeller;pascagoula, mississippi;2;0;50;04/2019;living life;04/2019
lorilynn9264;burlington, connecticut;57;27;50;04/2019;great view;04/2019
mahonaz;miami beach, floride;31;28;50;04/2019;amazing;03/2019
938neilm;bluffton, caroline du sud;38;12;50;04/2019;enjoy the village but get away from it to maximize experience;04/2019
debsydoo2009;londres, royaume uni;15;21;50;04/2019;breathtakingly beautiful;04/2019
jennic41;bootle, royaume uni;12;5;50;04/2019;amazing views;04/2019
cbninthemtn;talking rock, georgie;178;63;50;04/2019;just amazing;04/2019
shinergise;dollar, royaume uni;159;79;50;04/2019;great day out   beat the crowds by arriving early.;04/2019
misinka;sebastopol, californie;12;8;50;04/2019;never disappoints;04/2019
lbhorton1953;new braunfels, texas;179;50;50;04/2019;breathtaking;04/2019
studioa98;north potomac, maryland;9;6;50;04/2019;grand canyon south rim;04/2019
texasgranniej;la marque, texas;202;71;50;04/2019;stunning;04/2019
roy v;traralgon, australie;1607;703;50;04/2019;one of nature s wonders;04/2019
lenihappy;cologne, allemagne;42;53;50;04/2019;spectacular natural wonder;04/2019
ctravelgal01;bakersfield, californie;21;3;50;04/2019;our national parks   america s best idea;04/2019
donellc26;los angeles, californie;2;0;50;04/2019;beautiful;04/2019
reganjca;roseville, californie;90;15;50;04/2019;prepared   not quite;04/2019
jesseo582;jackson, wyoming;1367;647;50;04/2019;spellbinding;04/2019
mike b;saint peters, missouri;62;9;50;04/2019;no pictures do it justice;04/2019
ashleytm993wu;hendersonville, tennessee;80;10;50;04/2019;breath taking views;03/2019
susan j;torrance;66;22;50;04/2019;walk til you drop;04/2019
yveslouisp;washington, district de columbia;916;270;50;04/2019;breadth taking;04/2019
livinginwien;vienne, autriche;813;394;50;04/2019;spectacular park;04/2019
womanbehindalens;london, canada;123;96;50;04/2019;amazing;04/2019
terry s;richfield, utah;90;28;50;04/2019;nice view;04/2019
twokatze;appleton, wisconsin;22;15;50;04/2019;stunning;04/2019
k7015xfsteved;vadnais heights, minnesota;143;31;50;04/2019;wow. wow and wow.;04/2019
karen p;centerville, tennessee;83;63;50;04/2019;there are no words needed;04/2019
dmr8317;georgetown, kentucky;38;28;50;04/2019;no wonder it s one of the 7 wonders;04/2019
bearxxxxx5;riverside,ca.;20;3;50;04/2019;great trip;01/2019
wynterb2015;home hill, australie;35;32;50;04/2019;highlight of our trip;01/2019
mary f;hermitage, tennessee;17;3;50;04/2019;in the winter...beautiful;03/2019
geor2201;naples, floride;7;0;50;04/2019;grand canyon;04/2019
angelndzgyz;novato, californie;18;4;50;04/2019;a true wonder;03/2019
158melaniep;methuen, massachusetts;38;7;50;04/2019;amazing;04/2019
maqsood a;karachi, pakistan;15;35;40;04/2019;grand canyon tour;03/2019
a092260;madisonville, kentucky;11;2;50;04/2019;grand canyon south rim april 2019;04/2019
a69unmichaelh;middleton, wisconsin;232;141;40;04/2019;interesting;03/2019
ndwalsh;radlett, royaume uni;215;95;50;04/2019;anything less than a 5* is not possible;04/2019
realbigbear;great falls, virginie;688;250;50;04/2019;wow;03/2019
julie h;college station, texas;72;15;50;04/2019;awe inspiring views;04/2019
cm s;albufeira, portugal;406;120;50;04/2019;a must do   see from the bucket list.;04/2019
salsa1942;richardson, texas;95;19;50;04/2019;amazing;04/2019
kraea62;cocoa, floride;235;88;50;04/2019;gray line tours south rim grand canyon tour;04/2019
jfleb325;moncton, canada;1072;292;50;04/2019;beautiful sunset;04/2019
fiftyfifty5050;montgomery, royaume uni;596;517;50;04/2019;planning is key;04/2019
b2843iybillk;arlington, united states;200;91;50;04/2019;always amazing;04/2019
tara b;phoenix, arizona;15;2;50;04/2019;tough to find parking;04/2019
theoljohnnyboy;new florence, pennsylvanie;1118;484;50;04/2019;gcsr;04/2019
kenneth l;alexandria, louisiane;156;19;50;04/2019;magnificent;04/2019
colleenmy6sg;minneapolis, minnesota;7;1;50;04/2019;breathtaking;04/2019
davidhitchcock33;murrieta, ca;95;121;50;04/2019;a true 7 wonder of the world;04/2019
pinecopia88;san francisco, californie;7;15;50;04/2019;grand canyon south rim adventure a;10/2018
george c;chickamauga, georgie;132;47;50;04/2019;a must see;04/2019
willam d;holland, michigan;288;75;50;04/2019;spectacular views;04/2019
dawnwj4268ve;leek, royaume uni;18;8;50;04/2019;beautiful with walks for all abilities, plus a shuttle bus.;03/2019
dshow99;macomb, michigan;189;89;50;04/2019;amazing;04/2019
juliekaye78;brunswick, ohio;28;34;50;04/2019;incredible;03/2019
liqwidstarz;ohio;12;18;50;04/2019;spring break;03/2019
jackie c;peterborough, royaume uni;251;136;50;04/2019;absolutely amazing;09/2018
ludany2015;curitiba, pr;102;31;50;04/2019;wonderful;03/2019
kfsvc78;springfield, illinois;60;53;50;04/2019;magnificent;03/2019
aneil4lom;port d espagne, Ã®le de la trinite;125;228;50;04/2019;it s a wonder of the world for a reason;04/2019
warhol40;brotton, royaume uni;610;656;50;04/2019;breathtaking;04/2019
